,0,1,2,3,4,5,6,7,8
0,2.1337881816210142,1.979847441347033,2.197543754497758,3.2790085243607336,3.1250677840868093,3.3427640972374775,2.522874590662127,2.368933850388146,2.586630163538814
1,2.1858056838128164,2.031864943538835,2.24956125668956,1.664504469566225,1.5105637292923006,1.7282600424429688,2.7691389895662155,2.615198249292291,2.8328945624429593
2,1.6652301462785886,1.5112894060045505,1.7289857191552755,2.403892935319675,2.2499521950456938,2.467648508196362,1.5113171249087145,1.3573763846347333,1.5750726977854015
3,2.116898497785428,1.9629577575114467,2.1806540706621718,2.8178371271005176,2.6638963868264796,2.8815926999772046,1.4703778334018693,1.3164370931278313,1.5341334062785563
4,2.481938894497773,2.327998154223735,2.54569446737446,1.7772543873744553,1.623313647100474,1.8410099602511423,2.3778449435388325,2.2239042032648513,2.4416005164155195
5,1.7049616928538853,1.551020952579961,1.7687172657305723,2.2159313462785235,2.061990606004599,2.2796869191552673,2.8620061523059803,2.7080654120319423,2.9257617251826673
6,1.8394346873744212,1.6854939471004968,1.903190260251165,3.1295280860045978,2.9755873457306166,3.1932836588812847,3.2339647624429517,3.0800240221689705,3.2977203353196956
7,2.363921071758,2.2099803314840756,2.4276766446347438,2.483965099703198,2.3300243594292738,2.547720672579885,2.287171870114207,2.133231129840169,2.350927442990894
8,2.833245802990916,2.679305062716935,2.897001375867603,3.2712058394292285,3.117265099155304,3.3349614123059723,2.9906037169635056,2.8366629766895244,3.0543592898401926
9,3.2352755153196995,3.0813347750456614,3.2990310881963865,2.8200860860046078,2.6661453457305697,2.8838416588812947,3.3140763312100603,3.160135590936136,3.377831904086804
10,2.1897811635388393,2.035840423264858,2.2535367364155263,2.21896962025113,2.0650288799772056,2.282725193127874,2.0382708366894917,1.8843300964155674,2.1020264095662355
11,2.1625541331278555,2.008613392853931,2.2263097060045993,2.8619947161415666,2.7080539758676423,2.9257502890182536,1.7777868358675732,1.623846095593649,1.841542408744317
12,2.920690954223744,2.7667502139498197,2.984446527100488,3.3653288531278918,3.2113881128539106,3.4290844260045787,3.058159180799123,2.904218440525142,3.12191475367581
13,3.337396277237474,3.1834555369634927,3.401151850114161,3.150640140799112,2.996699400525131,3.214395713675856,1.796660661621047,1.6427199213470658,1.860416234497734
14,2.6723663279224183,2.5184255876483803,2.7361219007991053,2.2530496476484245,2.0991089073744433,2.3168052205251684,2.382453933127863,2.2285131928538817,2.44620950600455
15,3.2383156506621162,3.084374910388135,3.3020712235388032,2.824964003812795,2.671023263538814,2.888719576689539,3.4618260583333154,3.307885318059391,3.525581631210116
16,2.5293387177853788,2.3753979775114544,2.5930942906621226,3.1664001407991123,3.012459400525131,3.2301557136757992,2.254214556141619,2.100273815867581,2.317970129018306
17,2.182869727922423,2.028928987648385,2.24662530079911,3.0993176202511563,2.945376879977175,3.1630731931278433,2.5782796309360947,2.4243388906621135,2.6420352038128385
18,2.9892820942237677,2.8353413539498433,3.0530376671004547,2.391576907922399,2.237636167648418,2.455332480799086,3.8971890783333833,3.7432483380593453,3.9609446512100703
19,3.598227676415547,3.444286936141566,3.661983249292291,3.1301278394292353,2.976187099155254,3.193883412305979,2.6235173005251795,2.4695765602511415,2.6872728734018665
20,2.6007838755936064,2.446843135319682,2.66453944847035,3.0492117024429604,2.895270962168979,3.1129672753196473,2.6199997528538574,2.466059012579933,2.6837553257306013
21,3.1582936287443317,3.0043528884702937,3.2220492016210187,2.427794359977213,2.2738536197032317,2.4915499328539,3.196223382442895,3.0422826421689706,3.2599789553196956
22,3.4056672755936575,3.2517265353196194,3.4694228484703444,2.6451079216210474,2.491167181347066,2.7088634944977343,2.747370930662157,2.593430190388119,2.811126503538844
23,3.403325616415543,3.249384876141562,3.467081189292287,3.4585375106620972,3.304596770388173,3.522293083538841,3.3721450975114635,3.2182043572374255,3.4359006703881505
24,2.3299046734018702,2.175963933127832,2.3936602462785572,3.9212553736758196,3.7673146334018384,3.9850109465525065,3.1335477988812954,2.9796070586073142,3.1973033717580392
25,3.1097879854566486,2.9558472451827242,3.1735435583333356,3.901431346278514,3.7474906060045896,3.9651869191553146,3.056274866552542,2.9023341262785607,3.120030439429229
26,4.035774497237469,3.8818337569634878,4.099530070114156,2.581632332579943,2.427691592305962,2.64538790545663,4.349250809566229,4.195310069292304,4.413006382442916
27,2.9749135027169586,2.8209727624429206,3.0386690755936456,3.404556387374498,3.25061564710046,3.468311960251185,3.209050550662141,3.05510981038816,3.272806123538828
28,3.650333723538836,3.4963929832648546,3.7140892964155228,4.1719570997032065,4.018016359429282,4.23571267257995,3.9585565791552995,3.8046158388812614,4.022312152031986
29,4.022381544086784,3.8684408038128026,4.086137116963528,3.8985063599772047,3.7445656197032235,3.9622619328538917,4.001833683264863,3.8478929429908817,4.065589256141607
30,3.342126502442966,3.1881857621689846,3.405882075319653,3.1676484421690247,3.0137077018949867,3.2314040150457117,3.3836886854566615,3.2297479451826803,3.4474442583333484
31,4.041032131484087,3.887091391210049,4.104787704360774,2.8096015380593826,2.6556607977854014,2.8733571109361264,3.5534408298402127,3.3995000895662315,3.6171964027168997
32,3.4027346610730547,3.2487939207991303,3.4664902339497985,3.3753822503881565,3.2214415101141753,3.4391378232648435,3.862373035045664,3.7084322947717396,3.926128607922408
33,3.4539765188812908,3.3000357786073096,3.5177320917579777,3.823948716141558,3.670007975867634,3.887704289018245,3.4424098544977824,3.2884691142237443,3.5061654273744693
34,3.7514299320320106,3.5974891917580294,3.8151855049086976,3.5065420586073515,3.3526013183333703,3.5702976314840384,4.525821502168981,4.3718807618949995,4.589577075045668
35,3.5110313468265417,3.3570906065525037,3.5747869197032287,4.28885649696349,4.134915756689566,4.352612069840177,2.9329000755936363,2.778959335319655,2.9966556484703233
36,3.9703775035388276,3.816436763264903,4.0341330764155146,3.668332798333381,3.514392058059343,3.732088371210068,3.9693946690182997,3.8154539287443185,4.033150241894987
37,4.394642991484034,4.2407022512100525,4.4583985643607775,3.5690307983333582,3.415090058059377,3.632786371210045,4.675126207374433,4.5211854671005085,4.73888178025112
38,3.816478776415579,3.662538036141598,3.880234349292266,4.53451663394975,4.380575893675825,4.59827220682655,2.9040454120319623,2.750104671758038,2.967800984908706
39,3.945342218333394,3.791401478059356,4.009097791210081,4.060899702442953,3.9069589621689715,4.12465527531964,3.966533709018279,3.8125929687442977,4.030289281894966
40,3.073286871484015,2.919346131210091,3.137042444360759,3.9917976750456887,3.8378569347717075,4.0555532479224325,4.5998311449087055,4.445890404634724,4.6635867177853925
41,3.4753651629908973,3.321424422716916,3.539120735867641,4.9223363873744574,4.768395647100476,4.986091960251144,3.8181624243607644,3.664221684086783,3.8819179972374513
42,3.9128208487443317,3.7588801084703505,3.9765764216210187,4.526944250388112,4.373003510114188,4.590699823264913,3.8034092276484444,3.649468487374463,3.8671648005251313
43,3.832091068744319,3.6781503284703376,3.895846641621006,3.7451151544977392,3.591174414223758,3.8088707273744262,4.203178967100484,4.049238226826503,4.266934539977171
44,4.214133353675834,4.060192613401853,4.277888926552521,3.941041729840208,3.787100989566227,4.004797302716895,3.865883055319671,3.7119423150456896,3.929638628196358
45,3.177339525182674,3.023398784908693,3.241095098059361,4.733204469566203,4.579263729292279,4.796960042442947,4.729709359155265,4.575768618881284,4.793464932032009
46,3.910643814497746,3.756703074223765,3.974399387374433,3.960904661347058,3.806963921073077,4.024660234223802,3.9594210210730694,3.805480280799145,4.023176593949813
47,4.530162609018248,4.376221868744324,4.593918181895049,4.386553702442939,4.232612962168957,4.4503092753196825,4.050167422168954,3.8962266818950297,4.113922995045698
48,4.026510446004579,3.872569705730598,4.090266018881266,3.632394305182686,3.4784535649087047,3.6961498780594297,3.947022860799109,3.7930821205251277,4.010778433675853
49,4.371341438881302,4.217400698607321,4.435097011757989,4.665193894223762,4.511253153949781,4.728949467100506,4.47185739394979,4.317916653675809,4.535612966826534
50,4.325974592853868,4.172033852579943,4.389730165730612,4.665249099703203,4.511308359429222,4.729004672579947,4.399921275867598,4.245980535593617,4.463676848744342
51,4.67177186079914,4.517831120525159,4.735527433675827,3.971260606552505,3.8173198662785808,4.035016179429249,4.098810938059387,3.9448701977854057,4.162566510936074
52,4.787080736141547,4.633139995867623,4.850836309018291,4.700668031210057,4.546727290936076,4.764423604086801,4.7265920544977575,4.572651314223776,4.7903476273744445
53,4.576554926004576,4.422614185730595,4.64031049888132,4.866356688744304,4.712415948470323,4.930112261620991,3.677277737237432,3.5233369969635078,3.741033310114176
54,4.088990634497748,3.9350498942237664,4.152746207374435,4.1143669353196515,3.960426195045727,4.1781225081963385,4.503524524908698,4.349583784634717,4.567280097785385
55,4.497240748470347,4.3433000081963655,4.5609963213470905,4.81137162025118,4.657430879977198,4.875127193127867,4.448079936963495,4.294139196689514,4.511835509840182
56,4.5739405328538965,4.419999792579915,4.63769610573064,3.618646031210062,3.464705290936081,3.682401604086806,4.2412525309360944,4.087311790662113,4.305008103812781
57,4.8333391928538845,4.67939845257996,4.8970947657305715,3.7327018394292395,3.5787610991552583,3.7964574123059265,4.513557197785417,4.359616457511436,4.577312770662104
58,4.2228662306621345,4.068925490388153,4.2866218035388215,5.043660387374473,4.889719647100435,5.10741596025116,4.457945643538835,4.304004903264854,4.521701216415579
59,5.328318011758029,5.1743772714840475,5.392073584634716,4.630208853127897,4.476268112853916,4.693964426004584,4.291420919703228,4.137480179429247,4.355176492579915
60,3.956150708470318,3.8022099681963937,4.019906281347062,5.429991729840253,5.276050989566215,5.49374730271694,5.06492463942925,4.910983899155269,5.128680212305937
